lsoa21cd,lsoa21nm,borough_code,borough_name,ward25cd,ward25nm,icb_code,neighbourhood_id,neighbourhood_name,assignment_method,assignment_source_file,definition_group,manual_override,manual_override_detail
E01001466,Enfield 031C,E09000010,Enfield,E05013682,Haselbury,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001467,Enfield 031D,E09000010,Enfield,E05013682,Haselbury,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001468,Enfield 010B,E09000010,Enfield,E05013690,Ridgeway,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001469,Enfield 008A,E09000010,Enfield,E05013690,Ridgeway,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001470,Enfield 013B,E09000010,Enfield,E05013690,Ridgeway,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001471,Enfield 010C,E09000010,Enfield,E05013690,Ridgeway,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001472,Enfield 010D,E09000010,Enfield,E05013690,Ridgeway,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001473,Enfield 013C,E09000010,Enfield,E05013687,Oakwood,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001474,Enfield 010E,E09000010,Enfield,E05013690,Ridgeway,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001475,Enfield 013D,E09000010,Enfield,E05013687,Oakwood,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001476,Enfield 018A,E09000010,Enfield,E05013684,Jubilee,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001477,Enfield 018B,E09000010,Enfield,E05013684,Jubilee,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001478,Enfield 016B,E09000010,Enfield,E05013684,Jubilee,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001479,Enfield 023A,E09000010,Enfield,E05013684,Jubilee,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001480,Enfield 024D,E09000010,Enfield,E05013684,Jubilee,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001481,Enfield 018C,E09000010,Enfield,E05013684,Jubilee,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001482,Enfield 023B,E09000010,Enfield,E05013684,Jubilee,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001483,Enfield 025A,E09000010,Enfield,E05013684,Jubilee,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001484,Enfield 016C,E09000010,Enfield,E05013684,Jubilee,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001485,Enfield 025B,E09000010,Enfield,E05013685,Lower Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001486,Enfield 025C,E09000010,Enfield,E05013685,Lower Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001487,Enfield 023C,E09000010,Enfield,E05013685,Lower Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001488,Enfield 024E,E09000010,Enfield,E05013685,Lower Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001489,Enfield 023D,E09000010,Enfield,E05013685,Lower Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001491,Enfield 023E,E09000010,Enfield,E05013685,Lower Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001492,Enfield 025E,E09000010,Enfield,E05013685,Lower Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001493,Enfield 026B,E09000010,Enfield,E05013683,Highfield,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001494,Enfield 026C,E09000010,Enfield,E05013683,Highfield,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001495,Enfield 029A,E09000010,Enfield,E05013688,Palmers Green,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001496,Enfield 026D,E09000010,Enfield,E05013683,Highfield,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001497,Enfield 031E,E09000010,Enfield,E05013683,Highfield,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001498,Enfield 029B,E09000010,Enfield,E05013688,Palmers Green,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001499,Enfield 031F,E09000010,Enfield,E05013683,Highfield,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001500,Enfield 035D,E09000010,Enfield,E05013688,Palmers Green,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001501,Enfield 036E,E09000010,Enfield,E05013688,Palmers Green,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001502,Enfield 018D,E09000010,Enfield,E05013689,Ponders End,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001503,Enfield 018E,E09000010,Enfield,E05013684,Jubilee,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001504,Enfield 012B,E09000010,Enfield,E05013674,Brimsdown,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001505,Enfield 012C,E09000010,Enfield,E05013677,Carterhatch,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001507,Enfield 012D,E09000010,Enfield,E05013689,Ponders End,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001508,Enfield 012E,E09000010,Enfield,E05013689,Ponders End,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001509,Enfield 014C,E09000010,Enfield,E05013689,Ponders End,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001511,Enfield 016D,E09000010,Enfield,E05013691,Southbury,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001512,Enfield 015D,E09000010,Enfield,E05013691,Southbury,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001513,Enfield 012F,E09000010,Enfield,E05013677,Carterhatch,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001514,Enfield 016E,E09000010,Enfield,E05013691,Southbury,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001515,Enfield 015E,E09000010,Enfield,E05013691,Southbury,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001516,Enfield 005D,E09000010,Enfield,E05013677,Carterhatch,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001517,Enfield 006C,E09000010,Enfield,E05013677,Carterhatch,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001518,Enfield 016F,E09000010,Enfield,E05013691,Southbury,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001520,Enfield 019A,E09000010,Enfield,E05013692,Southgate,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001521,Enfield 028A,E09000010,Enfield,E05013692,Southgate,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001522,Enfield 019B,E09000010,Enfield,E05013687,Oakwood,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001523,Enfield 019C,E09000010,Enfield,E05013692,Southgate,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001524,Enfield 019D,E09000010,Enfield,E05013692,Southgate,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001525,Enfield 020E,E09000010,Enfield,E05013692,Southgate,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001526,Enfield 019E,E09000010,Enfield,E05013692,Southgate,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001527,Enfield 036F,E09000010,Enfield,E05013672,Arnos Grove,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001528,Enfield 032B,E09000010,Enfield,E05013686,New Southgate,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001529,Enfield 032C,E09000010,Enfield,E05013686,New Southgate,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001530,Enfield 032D,E09000010,Enfield,E05013686,New Southgate,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001531,Enfield 028B,E09000010,Enfield,E05013672,Arnos Grove,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001532,Enfield 028C,E09000010,Enfield,E05013672,Arnos Grove,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001533,Enfield 028D,E09000010,Enfield,E05013672,Arnos Grove,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001534,Enfield 032E,E09000010,Enfield,E05013672,Arnos Grove,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001535,Enfield 028E,E09000010,Enfield,E05013672,Arnos Grove,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001536,Enfield 008B,E09000010,Enfield,E05013693,Town,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001537,Enfield 005E,E09000010,Enfield,E05013695,Whitewebbs,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001538,Enfield 009A,E09000010,Enfield,E05013693,Town,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001539,Enfield 009B,E09000010,Enfield,E05013693,Town,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001540,Enfield 008C,E09000010,Enfield,E05013695,Whitewebbs,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001541,Enfield 008D,E09000010,Enfield,E05013693,Town,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001542,Enfield 008E,E09000010,Enfield,E05013693,Town,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001543,Enfield 009C,E09000010,Enfield,E05013693,Town,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001544,Enfield 009D,E09000010,Enfield,E05013693,Town,NCL,ncl__northwest_enfield,Northwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001545,Enfield 002B,E09000010,Enfield,E05013675,Bullsmoor,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001546,Enfield 001C,E09000010,Enfield,E05013675,Bullsmoor,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001547,Enfield 002C,E09000010,Enfield,E05013675,Bullsmoor,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001548,Enfield 002D,E09000010,Enfield,E05013675,Bullsmoor,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001549,Enfield 006D,E09000010,Enfield,E05013677,Carterhatch,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001550,Enfield 006E,E09000010,Enfield,E05013677,Carterhatch,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001551,Enfield 002E,E09000010,Enfield,E05013675,Bullsmoor,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001552,Enfield 001D,E09000010,Enfield,E05013675,Bullsmoor,NCL,ncl__northeast_enfield,Northeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001553,Enfield 037B,E09000010,Enfield,E05013694,Upper Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001554,Enfield 037C,E09000010,Enfield,E05013694,Upper Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001555,Enfield 033C,E09000010,Enfield,E05013694,Upper Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001556,Enfield 035E,E09000010,Enfield,E05013673,Bowes,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001557,Enfield 033D,E09000010,Enfield,E05013694,Upper Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001558,Enfield 033E,E09000010,Enfield,E05013694,Upper Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001559,Enfield 033F,E09000010,Enfield,E05013694,Upper Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001560,Enfield 035F,E09000010,Enfield,E05013694,Upper Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001562,Enfield 037D,E09000010,Enfield,E05013694,Upper Edmonton,NCL,ncl__southeast_enfield,Southeast Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001563,Enfield 029C,E09000010,Enfield,E05013696,Winchmore Hill,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001564,Enfield 022B,E09000010,Enfield,E05013696,Winchmore Hill,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001565,Enfield 029D,E09000010,Enfield,E05013696,Winchmore Hill,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001566,Enfield 029E,E09000010,Enfield,E05013688,Palmers Green,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001567,Enfield 022C,E09000010,Enfield,E05013696,Winchmore Hill,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001568,Enfield 022D,E09000010,Enfield,E05013696,Winchmore Hill,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001569,Enfield 022E,E09000010,Enfield,E05013696,Winchmore Hill,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001570,Enfield 026E,E09000010,Enfield,E05013683,Highfield,NCL,ncl__southwest_enfield,Southwest Enfield,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01001571,Greenwich 008A,E09000011,Greenwich,E05014072,Abbey Wood,SEL,sel__north_east__greenwich,North East,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001572,Greenwich 008B,E09000011,Greenwich,E05014072,Abbey Wood,SEL,sel__north_east__greenwich,North East,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001573,Greenwich 008C,E09000011,Greenwich,E05014072,Abbey Wood,SEL,sel__north_east__greenwich,North East,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001574,Greenwich 008D,E09000011,Greenwich,E05014072,Abbey Wood,SEL,sel__north_east__greenwich,North East,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001575,Greenwich 003A,E09000011,Greenwich,E05014072,Abbey Wood,SEL,sel__north_east__greenwich,North East,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001576,Greenwich 003B,E09000011,Greenwich,E05014072,Abbey Wood,SEL,sel__north_east__greenwich,North East,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001577,Greenwich 003C,E09000011,Greenwich,E05014072,Abbey Wood,SEL,sel__north_east__greenwich,North East,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001578,Greenwich 003D,E09000011,Greenwich,E05014072,Abbey Wood,SEL,sel__north_east__greenwich,North East,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001579,Greenwich 003E,E09000011,Greenwich,E05014072,Abbey Wood,SEL,sel__north_east__greenwich,North East,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001580,Greenwich 021A,E09000011,Greenwich,E05014073,Blackheath Westcombe,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001581,Greenwich 016A,E09000011,Greenwich,E05014073,Blackheath Westcombe,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001582,Greenwich 021B,E09000011,Greenwich,E05014073,Blackheath Westcombe,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001583,Greenwich 021C,E09000011,Greenwich,E05014073,Blackheath Westcombe,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001584,Greenwich 021D,E09000011,Greenwich,E05014073,Blackheath Westcombe,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001585,Greenwich 016B,E09000011,Greenwich,E05014073,Blackheath Westcombe,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001586,Greenwich 016C,E09000011,Greenwich,E05014073,Blackheath Westcombe,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001587,Greenwich 016D,E09000011,Greenwich,E05014073,Blackheath Westcombe,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001588,Greenwich 012A,E09000011,Greenwich,E05014075,Charlton Village & Riverside,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001589,Greenwich 012B,E09000011,Greenwich,E05014075,Charlton Village & Riverside,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001590,Greenwich 014A,E09000011,Greenwich,E05014075,Charlton Village & Riverside,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001591,Greenwich 012C,E09000011,Greenwich,E05014075,Charlton Village & Riverside,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001592,Greenwich 014B,E09000011,Greenwich,E05014074,Charlton Hornfair,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001593,Greenwich 014C,E09000011,Greenwich,E05014074,Charlton Hornfair,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001594,Greenwich 014D,E09000011,Greenwich,E05014074,Charlton Hornfair,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001595,Greenwich 012D,E09000011,Greenwich,E05014074,Charlton Hornfair,SEL,sel__west_greenwich,West Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001596,Greenwich 032A,E09000011,Greenwich,E05014086,"Mottingham, Coldharbour & New Eltham",SEL,sel__south_greenwich,South Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001597,Greenwich 031A,E09000011,Greenwich,E05014086,"Mottingham, Coldharbour & New Eltham",SEL,sel__south_greenwich,South Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001598,Greenwich 031B,E09000011,Greenwich,E05014086,"Mottingham, Coldharbour & New Eltham",SEL,sel__south_greenwich,South Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001599,Greenwich 032B,E09000011,Greenwich,E05014086,"Mottingham, Coldharbour & New Eltham",SEL,sel__south_greenwich,South Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001600,Greenwich 032C,E09000011,Greenwich,E05014086,"Mottingham, Coldharbour & New Eltham",SEL,sel__south_greenwich,South Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
E01001601,Greenwich 032D,E09000011,Greenwich,E05014086,"Mottingham, Coldharbour & New Eltham",SEL,sel__south_greenwich,South Greenwich,ward25_name,SEL Ward Codes (May 2024).csv,SEL_WARD,False,
