indicator_id,metric_title,public_explorer_visible,currently_in_app,theme,subtheme,ui_tier,source_key,source_name,source_file_or_api,source_geography,geography_version,source_period,unit,aggregation_method,benchmark_method,last_refresh_date,default_view,primary_visualisation,secondary_visualisation,compact_view_options,full_view_options,module_bundle_view,comparison_view,trend_view,map_view,source_url,docs_url,caveats
qof_pcas_dm006,"Diabetes mellitus: diabetes, on the register, with a diagnosis of nephropathy (clinical... (DM006) PCAS share",False,True,Health & Wellbeing,Diabetes mellitus,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Indicative neighbourhood estimate of personalised care adjustment activity derived from GP-practice data rather than a directly observed resident measure.
qof_points_dm006,"Diabetes mellitus: diabetes, on the register, with a diagnosis of nephropathy (clinical... (DM006) points share",False,True,Health & Wellbeing,Diabetes mellitus,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,"Indicative neighbourhood estimate of the share of maximum QOF points achieved, derived from GP-practice data rather than directly observed resident performance."
qof_achievement_dm012,"Diabetes mellitus: diabetes, on the register, with a record of a foot examination and risk... (DM012)",True,True,Health & Wellbeing,Diabetes mellitus,advanced,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Neighbourhood estimate allocated from GP-practice QOF achievement data using practice-to-LSOA GP registrations and Census 2021 age structure.
qof_pcas_dm012,"Diabetes mellitus: diabetes, on the register, with a record of a foot examination and risk... (DM012) PCAS share",False,True,Health & Wellbeing,Diabetes mellitus,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Indicative neighbourhood estimate of personalised care adjustment activity derived from GP-practice data rather than a directly observed resident measure.
qof_points_dm012,"Diabetes mellitus: diabetes, on the register, with a record of a foot examination and risk... (DM012) points share",False,True,Health & Wellbeing,Diabetes mellitus,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,"Indicative neighbourhood estimate of the share of maximum QOF points achieved, derived from GP-practice data rather than directly observed resident performance."
qof_achievement_dm021,"Diabetes mellitus: diabetes, on the register, with moderate or severe frailty in whom the... (DM021)",True,True,Health & Wellbeing,Diabetes mellitus,advanced,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Neighbourhood estimate allocated from GP-practice QOF achievement data using practice-to-LSOA GP registrations and Census 2021 age structure.
qof_pcas_dm021,"Diabetes mellitus: diabetes, on the register, with moderate or severe frailty in whom the... (DM021) PCAS share",False,True,Health & Wellbeing,Diabetes mellitus,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Indicative neighbourhood estimate of personalised care adjustment activity derived from GP-practice data rather than a directly observed resident measure.
qof_points_dm021,"Diabetes mellitus: diabetes, on the register, with moderate or severe frailty in whom the... (DM021) points share",False,True,Health & Wellbeing,Diabetes mellitus,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,"Indicative neighbourhood estimate of the share of maximum QOF points achieved, derived from GP-practice data rather than directly observed resident performance."
qof_achievement_dm020,"Diabetes mellitus: diabetes, on the register, without moderate or severe frailty in whom... (DM020)",True,True,Health & Wellbeing,Diabetes mellitus,advanced,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Neighbourhood estimate allocated from GP-practice QOF achievement data using practice-to-LSOA GP registrations and Census 2021 age structure.
qof_pcas_dm020,"Diabetes mellitus: diabetes, on the register, without moderate or severe frailty in whom... (DM020) PCAS share",False,True,Health & Wellbeing,Diabetes mellitus,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Indicative neighbourhood estimate of personalised care adjustment activity derived from GP-practice data rather than a directly observed resident measure.
qof_points_dm020,"Diabetes mellitus: diabetes, on the register, without moderate or severe frailty in whom... (DM020) points share",False,True,Health & Wellbeing,Diabetes mellitus,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,"Indicative neighbourhood estimate of the share of maximum QOF points achieved, derived from GP-practice data rather than directly observed resident performance."
qof_achievement_dm033,"Diabetes mellitus: diabetes, on the register, without moderate or severe frailty in whom... (DM033)",True,True,Health & Wellbeing,Diabetes mellitus,advanced,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Neighbourhood estimate allocated from GP-practice QOF achievement data using practice-to-LSOA GP registrations and Census 2021 age structure.
qof_pcas_dm033,"Diabetes mellitus: diabetes, on the register, without moderate or severe frailty in whom... (DM033) PCAS share",False,True,Health & Wellbeing,Diabetes mellitus,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Indicative neighbourhood estimate of personalised care adjustment activity derived from GP-practice data rather than a directly observed resident measure.
qof_points_dm033,"Diabetes mellitus: diabetes, on the register, without moderate or severe frailty in whom... (DM033) points share",False,True,Health & Wellbeing,Diabetes mellitus,hidden,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,"Indicative neighbourhood estimate of the share of maximum QOF points achieved, derived from GP-practice data rather than directly observed resident performance."
qof_achievement_dm014,"Diabetes mellitus: newly diagnosed with diabetes, on the register, in the preceding 1... (DM014)",True,True,Health & Wellbeing,Diabetes mellitus,advanced,qof_lsoa_2425,NHS England Quality and Outcomes Framework,london_maps/data_for_app/QOF/qof_lsoa_long.csv,LSOA,2021,2024/25,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-23,benchmark_lollipop,benchmark_lollipop,trend_line,benchmark_lollipop|trend_line,ranked_distribution|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/quality-and-outcomes-framework-achievement-prevalence-and-exceptions-data,https://github.com/houseofcommonslibrary/local-health-data-from-QOF,Neighbourhood estimate allocated from GP-practice QOF achievement data using practice-to-LSOA GP registrations and Census 2021 age structure.
